Matt Rosa (GCS), GCS,MID, ,96,0,0,0,57,58,64,0,37,0,66,64,46,53,67,53,69,61,64,69,64,57,62,406800,406800,406800,406800,406800,406800,393300,368300,368300,340000,322900,310400,305300,295800,290200,289200,295600,297600,304000,308700,313400,313700,310800
Brad Scheer (GCS), GCS,FWD, ,0,0,0,0,0,0,69,61,39,0,52,48,48,48,48,48,48,48,48,52,48,48,52,159400,159400,159400,159400,159400,159400,159400,159400,159400,191900,208000,214000,222400,226700,229900,232200,233900,235100,236000,238400,240200,241600,242500
Joshua Schoenfeld (GCS), GCS,MID, ,0,0,0,0,0,0,0,0,0,0,49,48,49,49,49,49,42,49,49,48,49,48,49,212200,212200,212200,212200,212200,212200,212200,212200,212200,212200,212200,212200,220100,226000,230600,234100,233500,233100,232800,235200,237000,237900,238900
Jack Scrimshaw (GCS), GCS,DEF, ,0,0,0,0,0,0,0,0,0,0,46,46,46,46,46,46,46,46,46,46,51,38,46,202300,202300,202300,202300,202300,202300,202300,202300,202300,202300,202300,202300,209300,214500,218300,221000,223000,224500,225600,226400,229200,227700,226600
Alex Sexton (GCS), GCS,DEF, ,63,65,69,37,73,68,59,50,30,0,62,53,56,60,51,66,60,63,49,54,50,65,65,332300,332300,332300,332100,321300,317200,312700,318700,312000,290000,275300,265800,270500,273000,274000,279100,282900,291000,289400,285500,276800,277600,283100
Max Spencer (GCS), GCS,DEF, ,0,0,0,0,0,52,48,0,0,0,59,59,59,59,59,59,57,59,59,59,55,63,59,267400,267400,267400,267400,267400,267400,267400,267400,267400,267400,266300,268600,275200,280000,283500,286100,287100,287800,288300,289600,288800,290000,290800
David Swallow (GCS), GCS,MID, ,110,121,81,129,79,104,76,53,92,0,84,82,83,90,82,89,82,93,81,79,79,87,79,468500,468500,468500,483500,504700,501800,508300,488400,461000,435400,420300,422100,419500,420300,420900,424000,422600,426500,425800,424000,416400,413500,411400
Rory Thompson (GCS), GCS,DEF, ,49,37,80,64,45,38,61,22,67,0,46,51,48,44,46,40,52,51,42,53,41,49,46,294100,294100,294100,290100,294900,302300,287900,275400,255400,253500,245400,252500,249200,245800,241200,234200,232700,233800,235500,237200,234000,234700,232100
Lachlan Weller (GCS), GCS,MID, ,70,50,72,85,76,68,62,63,109,0,85,95,62,73,69,73,72,75,77,79,66,85,85,394300,394300,394300,375300,369300,376900,379400,370200,356800,365100,381400,407600,405800,399000,382500,375400,369700,368300,369000,372700,371300,373800,378400
Harrison Wigg (GCS), GCS,MID, ,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Mackenzie Willis (GCS), GCS,DEF, ,0,0,0,0,0,0,0,0,0,0,37,39,39,41,39,39,39,42,36,39,39,39,37,144300,144300,144300,144300,144300,144300,144300,144300,144300,144300,144300,144300,156700,167500,175400,181300,184700,188500,189900,190900,190300,191200,191000
Jarrod Witts (GCS), GCS,RUC, ,131,105,63,92,117,53,114,65,129,0,101,97,97,104,93,90,96,104,89,95,92,92,99,518300,518300,518300,514200,495400,487400,475300,475400,451100,466900,472700,491200,490500,491300,490100,486100,479600,479800,479500,478800,472900,470000,469700
Peter Wright (GCS), GCS,FWD, ,0,0,0,0,0,0,0,0,0,0,80,76,86,76,84,77,73,64,76,72,80,93,69,383100,383100,383100,383100,383100,383100,383100,383100,383100,383100,383100,383100,387800,389500,394300,393800,392100,381900,374000,367800,370400,379900,385500
Aaron Young (GCS), GCS,FWD, ,112,43,52,70,73,63,85,71,14,0,48,57,78,67,63,83,60,73,64,59,61,66,48,313400,313400,313400,322700,311700,317300,325300,337300,344400,327500,298600,271300,279800,294500,308000,320100,325800,334400,332200,330100,323300,319200,311300
Ryan Abbott (GEE), GEE,RUC, ,0,0,0,0,0,0,0,0,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Gary Ablett (GEE), GEE,MID, ,116,144,92,0,0,0,0,98,55,99,101,112,104,0,110,103,78,99,94,104,120,96,101,631100,631100,631100,620700,620700,620700,620700,620700,602800,549600,489200,496500,504100,504100,513700,516700,507300,495600,483000,485300,496400,505400,510700
Jed Bews (GEE), GEE,DEF, ,46,31,81,51,34,63,66,11,25,41,39,41,37,0,35,39,51,41,41,37,35,34,40,318900,318900,318900,304800,297600,294000,282200,279700,267000,240600,200400,200400,198600,198600,195500,192400,196400,201900,206900,204200,199600,193100,189700
Aaron Black (GEE), GEE,FWD, ,0,0,0,0,0,0,0,0,0,63,63,63,65,0,63,63,63,63,63,65,57,63,63,291400,291400,291400,291400,291400,291400,291400,291400,291400,291400,291400,297200,302300,302300,306000,308800,309900,310700,311300,312700,311000,309700,307900
Mark Blicavs (GEE), GEE,MID, ,42,67,91,67,60,86,91,73,46,69,62,67,70,0,74,73,75,75,80,70,71,68,69,448600,448600,448600,418800,409400,399600,388900,391100,397600,384100,345300,340600,337600,337600,340800,345800,351700,356400,363000,365500,365600,360400,356100
Wylie Buzza (GEE), GEE,RUC, FWD,0,0,0,0,0,0,0,0,0,52,52,52,52,0,52,49,52,52,49,52,52,52,52,261400,261400,261400,261400,261400,261400,261400,261400,261400,261400,261400,260500,259900,259900,259500,257800,256600,255700,255100,254600,254200,255300,256100
Nakia Cockatoo (GEE), GEE,FWD, ,0,35,43,0,0,0,0,0,0,55,44,45,45,0,33,47,47,45,29,45,47,40,50,289200,289200,289200,289200,289200,289200,289200,289200,289200,289200,261000,254900,246000,246000,234600,227100,222600,224600,218100,212400,209100,211700,215700
Charlie Constable (GEE), GEE,MID, ,0,0,0,0,0,0,0,0,0,24,23,24,24,0,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117500,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Stewart Crameri (GEE), GEE,FWD, ,0,0,0,0,0,0,65,65,76,65,65,64,57,0,65,67,65,61,56,57,62,66,65,257300,257300,257300,257300,257300,257300,257300,257300,257300,279900,308500,312000,310900,310900,310100,310900,315000,316300,312300,305700,301500,302800,307300
Jordan Cunico (GEE), GEE,MID, ,0,0,0,109,60,71,62,45,53,58,58,58,58,0,58,59,58,58,58,58,58,58,58,188600,188600,188600,188600,188600,188600,246100,266700,274500,271900,271400,275900,279100,279100,281500,283700,285400,286600,287000,287300,287500,287600,287700
Patrick Dangerfield (GEE), GEE,MID, ,0,130,100,103,135,94,108,137,114,114,103,135,110,0,123,105,119,113,122,110,118,129,113,749800,749800,749800,749800,701600,669000,640000,619800,604500,601800,587800,586400,583600,583600,590500,582200,580100,574200,577400,575700,576700,580600,584800
Mitch Duncan (GEE), GEE,MID, ,94,0,0,108,80,107,134,98,101,111,97,105,104,0,98,107,104,102,110,104,104,96,102,603700,603700,603700,603700,603700,571600,551900,548100,552100,551900,533500,529400,523200,523200,519200,517200,515700,516400,518300,519600,521500,516600,512100
Lachlan Fogarty (GEE), GEE,MID, ,82,47,70,80,89,50,66,0,0,71,71,71,71,0,71,66,71,75,71,71,65,71,71,117300,117300,117300,175200,217600,267800,294800,307800,307800,307800,318000,327400,334200,334200,339100,340500,341600,344100,348200,351200,348900,347200,346000
Ryan Gardner (GEE), GEE,DEF, ,0,0,0,0,0,0,0,0,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Cory Gregson (GEE), GEE,FWD, ,35,37,78,22,0,63,64,56,48,58,59,51,53,0,57,54,49,42,51,53,41,50,59,211200,211200,211200,222100,225000,225000,238200,241200,258000,263500,267000,270000,270000,270000,269100,269800,268500,260800,253900,250600,247800,245300,246100
Cameron Guthrie (GEE), GEE,MID, ,74,84,7,0,0,0,0,0,0,71,63,59,65,0,61,63,79,65,63,65,74,63,65,406300,406300,406300,372000,372000,372000,372000,372000,372000,372000,314200,315700,314000,314000,312000,312300,318700,325200,329900,327100,329100,330600,331600
Zach Guthrie (GEE), GEE,DEF, ,86,45,55,24,0,15,46,0,0,37,37,37,37,0,37,30,34,46,41,37,39,37,37,194400,194400,194400,226000,222100,222100,205100,188400,188400,188400,186000,185500,185100,185100,184800,181400,177600,178800,184600,190200,191200,190100,189200
Tom Hawkins (GEE), GEE,FWD, ,57,70,105,56,0,97,108,0,95,120,87,86,100,0,89,97,76,98,96,100,82,86,104,473700,473700,473700,451500,436200,436200,435900,436200,436200,452500,481500,482500,474200,474200,469100,470300,460500,457300,454600,463200,462500,457500,455500
Matthew Hayball (GEE), GEE,DEF, ,0,0,0,0,0,0,0,0,0,21,20,21,21,0,20,21,21,20,21,21,20,21,21,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102500,102600,102600,102700,102700,102700,102700,102700,102700,102700,102700,102700
Lachie Henderson (GEE), GEE,DEF, ,0,0,0,0,0,0,0,0,0,82,85,69,81,0,76,69,84,67,79,81,81,69,85,427400,427400,427400,427400,427400,427400,427400,427400,427400,427400,427400,417600,410000,410000,400300,393300,389500,382700,382200,380500,385500,384700,385900
Jack Henry (GEE), GEE,FWD, ,0,27,93,46,48,54,114,35,56,61,61,61,61,0,61,60,61,61,61,61,52,61,61,123900,123900,123900,123900,165800,206300,217800,256300,278000,294500,286100,290600,294000,294000,296400,297800,298700,299400,300400,301100,297600,295000,293200
George Horlin-Smith (GEE), GEE,MID, ,0,0,0,0,120,20,0,73,36,67,62,70,51,0,67,40,76,67,67,51,76,71,62,374600,374600,374600,374600,374600,374600,374600,374600,368900,327100,305500,312000,309500,309500,310000,297000,298600,299800,312800,311100,313800,317600,325300
Timm House (GEE), GEE,FWD, ,0,0,0,0,0,0,0,0,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Jamaine Jones (GEE), GEE,FWD, ,0,0,0,0,0,0,0,0,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Timothy Kelly (GEE), GEE,MID, ,118,117,90,89,73,106,115,91,48,87,87,87,87,0,87,90,87,93,87,87,92,87,87,117300,117300,117300,231700,303600,337100,367600,401000,432500,429200,401700,410000,416000,416000,420400,425000,428300,433300,435700,437400,438200,438800,439300
Jake Kolodjashnij (GEE), GEE,DEF, ,95,52,79,62,45,65,69,44,85,60,58,54,62,0,66,63,58,57,58,62,65,77,58,311500,311500,311500,329800,329500,326400,316700,312100,307600,313000,319200,309900,304000,304000,303300,306800,307600,304200,299400,297700,300000,310200,315900
Lincoln McCarthy (GEE), GEE,FWD, ,0,0,0,0,0,0,0,0,0,65,62,57,67,0,60,57,63,71,79,67,62,78,62,236000,236000,236000,236000,236000,236000,236000,236000,236000,236000,236000,254500,268900,268900,278600,285600,289000,296400,311600,324400,329800,333300,333600
Sam Menegola (GEE), GEE,MID, FWD,74,57,128,129,121,70,85,132,59,99,94,93,91,0,83,90,85,89,99,91,88,99,94,551800,551800,551800,520900,524500,556500,552000,528000,514100,498700,473100,473300,469800,469800,462400,455600,447900,445000,446900,451000,453500,455300,458000
Daniel Menzel (GEE), GEE,FWD, ,103,117,48,104,53,0,0,0,0,85,87,104,79,0,86,84,76,102,88,79,96,85,99,391000,391000,391000,406900,420400,401900,401900,401900,401900,401900,393800,410800,420600,420600,427300,423300,419000,423000,427700,432500,433300,432600,440900
Gryan Miers (GEE), GEE,FWD, ,0,0,0,0,0,0,0,0,0,24,23,24,24,0,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117500,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Jordan Murdoch (GEE), GEE,MID, FWD,77,0,0,62,67,74,99,50,38,86,60,63,62,0,74,64,62,61,74,62,66,60,52,388200,388200,388200,388200,388200,378600,369000,377800,375700,357800,329800,334200,326700,326700,327500,328500,329200,324000,324600,325000,327600,323200,315600
Quinton Narkle (GEE), GEE,MID, ,0,0,0,0,0,0,0,0,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Mark O'Connor (GEE), GEE,DEF, MID,0,62,0,0,0,0,0,0,0,42,42,42,42,0,43,42,42,42,42,42,42,42,42,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,155600,169900,180400,180400,188500,194400,198700,201400,203400,204800,205800,206600,207200
Brandan Parfitt (GEE), GEE,MID, FWD,104,92,62,168,94,0,0,0,0,115,104,95,101,0,104,93,104,128,113,101,101,99,104,295500,295500,295500,332400,389400,432600,432600,432600,432600,432600,493400,500500,499500,499500,498800,497300,497600,508500,525400,536400,532400,523200,517900
James Parsons (GEE), GEE,FWD, ,76,50,46,0,54,52,0,47,69,54,45,54,48,0,53,55,46,62,69,48,53,64,45,266600,266600,266600,272700,272700,268300,265100,265100,262100,266400,272500,267400,260900,260900,259800,259400,258200,261300,269900,277000,278200,276800,274500
Esava Ratugolea (GEE), GEE,FWD, ,32,0,74,60,70,70,73,58,0,66,66,66,66,0,66,68,66,57,66,66,66,66,66,123900,123900,123900,123900,165800,213900,246700,276100,291600,291600,304700,310900,315500,315500,318800,322100,324500,322300,319800,317900,320500,322500,324000
Joel Selwood (GEE), GEE,MID, ,125,140,78,92,106,122,135,77,98,92,106,112,99,0,113,109,103,110,124,99,111,97,120,562000,562000,562000,566000,555900,533700,535300,554700,554600,543500,509200,510300,514300,514300,520300,523300,527300,528900,536800,540800,544100,534400,536800
Scott Selwood (GEE), GEE,MID, ,0,0,87,77,34,0,80,0,0,82,69,76,94,0,93,74,70,69,82,94,78,77,69,498800,498800,498800,498800,498800,456500,456500,420000,420000,420000,391200,387100,389400,389400,401800,410000,405300,391200,384400,390100,398300,402100,393700
Sam Simpson (GEE), GEE,FWD, ,0,0,0,0,0,0,0,0,0,43,43,43,41,0,43,46,43,43,43,41,46,43,43,187400,187400,187400,187400,187400,187400,187400,187400,187400,187400,187400,194500,198800,198800,201900,205500,209000,211600,212100,211700,212600,213300,214800
Zac Smith (GEE), GEE,RUC, ,75,0,0,0,0,0,0,54,74,89,88,88,76,0,76,76,85,86,81,76,82,89,88,501800,501800,501800,501800,501800,501800,501800,501800,501800,457200,426700,429900,426500,426500,418600,407500,403400,404900,408200,406600,403600,405100,411500
Rhys Stanley (GEE), GEE,RUC, FWD,0,67,0,69,98,73,102,0,0,98,78,70,88,0,74,78,74,82,74,88,75,80,78,412800,412800,412800,412800,412800,409400,408100,421200,421200,421200,437800,429600,419100,419100,409700,406400,397700,395000,391200,394700,394100,396300,393500
Tom Stewart (GEE), GEE,DEF, ,84,110,97,72,62,80,83,123,57,90,81,79,84,0,76,79,78,66,81,84,83,71,81,370800,370800,370800,402400,421600,414500,400200,393900,415700,421100,414400,414200,411400,411400,407100,404000,399000,391000,386000,385000,391900,392500,391500
Harry Taylor (GEE), GEE,DEF, FWD,19,0,0,0,0,0,0,72,46,49,50,54,59,0,47,50,53,42,49,59,48,52,52,404800,404800,404800,404800,404800,404800,404800,404800,404800,356900,309600,294400,287800,287800,281700,275400,268100,260500,254500,252900,254300,256700,255400
Jackson Thurlow (GEE), GEE,DEF, MID,0,0,0,0,36,61,80,77,39,63,59,54,66,0,56,66,55,53,59,66,53,54,63,298500,298500,298500,298500,298500,298500,298500,298000,315200,317700,299800,297600,297300,297300,295700,299900,298000,295300,290300,291500,292400,290800,288300
Zach Tuohy (GEE), GEE,DEF, ,85,99,101,91,51,25,88,75,122,66,75,63,74,0,75,68,75,74,73,74,76,69,79,484600,484600,484600,483200,486500,467700,418200,379900,361700,391400,411900,391900,380900,380900,372800,369100,366900,364900,365600,365700,366600,365500,367000
Aiden Bonar (GWS), GWS,FWD, MID,0,0,0,0,0,0,0,0,0,32,31,32,0,32,31,32,32,31,32,32,31,32,32,157800,157800,157800,157800,157800,157800,157800,157800,157800,157800,157800,157700,157700,157600,157500,157400,157400,157400,157400,157400,157400,157400,157400
Dylan Buckley (GWS), GWS,DEF, ,0,0,0,0,0,0,47,0,0,57,57,53,0,68,55,62,49,56,51,54,57,47,64,158300,158300,158300,158300,158300,158300,158300,158300,158300,158300,187500,211500,211500,234000,249400,264700,267500,269900,266800,266800,267200,265700,269000
Jack Buckley (GWS), GWS,FWD, ,0,0,0,0,0,0,0,0,0,21,20,21,0,21,20,21,21,20,21,21,20,21,21,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102500,102500,102600,102700,102700,102700,102700,102700,102700,102700,102700,102700
Matt Buntine (GWS), GWS,DEF, ,0,0,0,0,0,0,0,0,0,58,60,60,0,55,50,58,55,54,64,63,67,66,59,222100,222100,222100,222100,222100,222100,222100,222100,222100,222100,222100,241700,241700,254700,259700,262500,264500,267800,272800,280000,291100,300100,304900
Jeremy Cameron (GWS), GWS,FWD, ,120,46,87,83,86,85,0,73,72,86,78,107,0,108,86,71,84,70,95,79,74,70,65,489900,489900,489900,472800,445100,443100,439200,439200,430000,416800,402900,415200,415200,434000,451400,448000,434800,418000,416500,413200,412500,400800,386100
Stephen Coniglio (GWS), GWS,MID, ,129,120,124,116,116,93,64,100,89,93,90,95,0,100,94,90,96,92,98,102,84,93,113,452400,452400,452400,499100,529200,550000,549500,524800,498400,477000,467800,465800,465800,467400,470400,470300,468500,466300,468300,472400,471800,469200,472200
Aidan Corr (GWS), GWS,DEF, ,47,31,48,44,39,70,54,65,87,65,63,68,0,62,63,65,67,72,62,73,63,56,66,332300,332300,332300,300300,276300,262400,261200,264400,277700,294800,324100,324200,324200,323000,322100,320100,320800,325400,327400,331600,330600,327200,321600
Isaac Cumming (GWS), GWS,DEF, ,0,0,0,0,0,0,0,64,16,40,40,40,0,40,40,47,40,40,40,40,40,40,40,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,148100,161800,161800,171700,179000,187400,193500,198000,198200,198300,198400,198500,198600
Brent Daniels (GWS), GWS,FWD, MID,0,0,0,0,0,0,0,0,0,24,23,24,0,24,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117400,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Phil Davis (GWS), GWS,DEF, ,65,65,54,93,118,73,84,69,0,84,91,82,0,86,61,85,78,77,102,81,99,79,98,361800,361800,361800,347800,351300,378000,404800,419700,407700,407700,403700,409600,409600,414800,405200,399500,391800,393300,402000,409700,425200,426200,434500
Matt de Boer (GWS), GWS,FWD, ,72,78,87,100,79,113,54,28,0,75,75,75,0,76,69,62,77,93,81,86,75,55,79,340900,340900,340900,356300,381400,400600,425000,421600,395200,395200,341500,349900,349900,356500,358600,354300,351600,360400,375300,390200,393000,383500,373400
Brett Deledio (GWS), GWS,FWD, ,44,90,56,115,153,111,0,0,0,106,105,106,0,115,101,115,105,114,130,100,105,104,97,339800,339800,339800,334400,363500,413600,473500,473500,473500,473500,517000,519100,519100,524700,526900,532600,532300,537800,548600,554300,554400,542900,533200
Jeremy Finlayson (GWS), GWS,DEF, MID,87,106,77,101,89,65,62,61,62,0,68,68,0,65,68,64,68,68,70,68,68,67,68,123900,123900,123900,211900,283600,329000,355900,357500,345300,334800,329300,331600,331600,331900,332100,330500,330700,330900,333700,335700,337200,336900,336700
Matthew Flynn (GWS), GWS,RUC, FWD,0,0,0,0,0,0,0,0,0,25,25,25,0,25,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Zac Giles-Langdon (GWS), GWS,FWD, ,47,65,0,0,0,60,42,50,59,55,55,55,0,57,55,54,55,55,55,55,55,55,55,117300,117300,117300,117300,117300,117300,163300,194400,209900,220700,246600,253700,253700,259900,264300,267200,268300,269200,270300,271100,271600,272000,272300
